Date,^GSPC,^RUT,^NDX
2017-05-04 00:00:00+00:00,2389.52001953125,1388.8499755859375,5626.31982421875
2017-05-05 00:00:00+00:00,2399.2900390625,1397.0,5646.08984375
2017-05-08 00:00:00+00:00,2399.3798828125,1391.6400146484375,5659.06982421875
2017-05-09 00:00:00+00:00,2396.919921875,1391.8599853515625,5678.31005859375
2017-05-10 00:00:00+00:00,2399.6298828125,1399.5899658203125,5681.68017578125
2017-05-11 00:00:00+00:00,2394.43994140625,1390.199951171875,5674.22021484375
2017-05-12 00:00:00+00:00,2390.89990234375,1382.77001953125,5686.81005859375
2017-05-15 00:00:00+00:00,2402.320068359375,1393.9200439453125,5704.47998046875
2017-05-16 00:00:00+00:00,2400.669921875,1394.6800537109375,5724.43994140625
2017-05-17 00:00:00+00:00,2357.030029296875,1355.8900146484375,5580.5498046875
2017-05-18 00:00:00+00:00,2365.719970703125,1361.0799560546875,5626.31005859375
2017-05-19 00:00:00+00:00,2381.72998046875,1367.3299560546875,5651.56005859375
2017-05-22 00:00:00+00:00,2394.02001953125,1377.1400146484375,5699.39990234375
2017-05-23 00:00:00+00:00,2398.419921875,1380.97998046875,5703.35009765625
2017-05-24 00:00:00+00:00,2404.389892578125,1382.510009765625,5730.2998046875
2017-05-25 00:00:00+00:00,2415.070068359375,1383.3900146484375,5778.3701171875
2017-05-26 00:00:00+00:00,2415.820068359375,1382.239990234375,5788.35986328125
2017-05-30 00:00:00+00:00,2412.909912109375,1371.18994140625,5794.6298828125
2017-05-31 00:00:00+00:00,2411.800048828125,1370.2099609375,5788.7998046875
2017-06-01 00:00:00+00:00,2430.06005859375,1396.06005859375,5816.509765625
2017-06-02 00:00:00+00:00,2439.070068359375,1405.3900146484375,5881.4599609375
2017-06-05 00:00:00+00:00,2436.10009765625,1396.449951171875,5878.1201171875
2017-06-06 00:00:00+00:00,2429.330078125,1394.9000244140625,5856.77001953125
2017-06-07 00:00:00+00:00,2433.139892578125,1396.6700439453125,5877.58984375
2017-06-08 00:00:00+00:00,2433.7900390625,1415.6099853515625,5885.2998046875
2017-06-09 00:00:00+00:00,2431.77001953125,1421.7099609375,5741.93994140625
2017-06-12 00:00:00+00:00,2429.389892578125,1419.2099609375,5708.18017578125
2017-06-13 00:00:00+00:00,2440.35009765625,1425.989990234375,5751.81982421875
2017-06-14 00:00:00+00:00,2437.919921875,1417.5699462890625,5727.06982421875
2017-06-15 00:00:00+00:00,2432.4599609375,1410.0799560546875,5700.89013671875
2017-06-16 00:00:00+00:00,2433.14990234375,1406.72998046875,5681.47998046875
2017-06-19 00:00:00+00:00,2453.4599609375,1418.0799560546875,5772.22021484375
2017-06-20 00:00:00+00:00,2437.030029296875,1402.969970703125,5726.31005859375
2017-06-21 00:00:00+00:00,2435.610107421875,1399.25,5782.39013671875
2017-06-22 00:00:00+00:00,2434.5,1404.5400390625,5779.8701171875
2017-06-23 00:00:00+00:00,2438.300048828125,1414.780029296875,5803.10986328125
2017-06-26 00:00:00+00:00,2439.070068359375,1416.6400146484375,5777.58984375
2017-06-27 00:00:00+00:00,2419.3798828125,1403.52001953125,5671.60009765625
2017-06-28 00:00:00+00:00,2440.68994140625,1425.27001953125,5753.02978515625
2017-06-29 00:00:00+00:00,2419.699951171875,1416.199951171875,5653.02001953125
2017-06-30 00:00:00+00:00,2423.409912109375,1415.3599853515625,5646.919921875
2017-07-03 00:00:00+00:00,2429.010009765625,1426.6800537109375,5596.9599609375
2017-07-05 00:00:00+00:00,2432.5400390625,1420.1500244140625,5648.81982421875
2017-07-06 00:00:00+00:00,2409.75,1400.81005859375,5597.89990234375
2017-07-07 00:00:00+00:00,2425.179931640625,1415.8399658203125,5656.47021484375
2017-07-10 00:00:00+00:00,2427.429931640625,1408.469970703125,5694.14990234375
2017-07-11 00:00:00+00:00,2425.530029296875,1413.050048828125,5709.7998046875
2017-07-12 00:00:00+00:00,2443.25,1424.3199462890625,5778.9501953125
2017-07-13 00:00:00+00:00,2447.830078125,1425.6600341796875,5793.35986328125
2017-07-14 00:00:00+00:00,2459.27001953125,1428.8199462890625,5838.080078125
2017-07-17 00:00:00+00:00,2459.139892578125,1431.5999755859375,5839.740234375
2017-07-18 00:00:00+00:00,2460.610107421875,1427.6099853515625,5880.10009765625
2017-07-19 00:00:00+00:00,2473.830078125,1441.77001953125,5916.16015625
2017-07-20 00:00:00+00:00,2473.449951171875,1442.3499755859375,5921.22021484375
2017-07-21 00:00:00+00:00,2472.5400390625,1435.8399658203125,5921.52978515625
2017-07-24 00:00:00+00:00,2469.909912109375,1438.050048828125,5941.3701171875
2017-07-25 00:00:00+00:00,2477.1298828125,1450.3900146484375,5930.64990234375
2017-07-26 00:00:00+00:00,2477.830078125,1442.280029296875,5950.72998046875
2017-07-27 00:00:00+00:00,2475.419921875,1433.6199951171875,5917.02978515625
2017-07-28 00:00:00+00:00,2472.10009765625,1429.260009765625,5908.919921875
2017-07-31 00:00:00+00:00,2470.300048828125,1425.1400146484375,5880.330078125
2017-08-01 00:00:00+00:00,2476.35009765625,1428.3299560546875,5895.169921875
2017-08-02 00:00:00+00:00,2477.570068359375,1412.9000244140625,5914.22998046875
2017-08-03 00:00:00+00:00,2472.159912109375,1405.22998046875,5891.2001953125
2017-08-04 00:00:00+00:00,2476.830078125,1412.3199462890625,5899.91015625
2017-08-07 00:00:00+00:00,2480.909912109375,1414.1700439453125,5934.72998046875
2017-08-08 00:00:00+00:00,2474.919921875,1410.1500244140625,5926.35009765625
2017-08-09 00:00:00+00:00,2474.02001953125,1396.949951171875,5919.39013671875
2017-08-10 00:00:00+00:00,2438.2099609375,1372.5400390625,5788.18994140625
2017-08-11 00:00:00+00:00,2441.320068359375,1374.22998046875,5831.52978515625
2017-08-14 00:00:00+00:00,2465.840087890625,1394.31005859375,5908.169921875
2017-08-15 00:00:00+00:00,2464.610107421875,1383.239990234375,5907.72998046875
2017-08-16 00:00:00+00:00,2468.110107421875,1383.530029296875,5917.419921875
2017-08-17 00:00:00+00:00,2430.010009765625,1358.93994140625,5796.31982421875
2017-08-18 00:00:00+00:00,2425.550048828125,1357.7900390625,5790.91015625
2017-08-21 00:00:00+00:00,2428.3701171875,1356.9000244140625,5786.5400390625
2017-08-22 00:00:00+00:00,2452.510009765625,1371.5400390625,5873.330078125
2017-08-23 00:00:00+00:00,2444.0400390625,1369.739990234375,5851.77978515625
2017-08-24 00:00:00+00:00,2438.969970703125,1373.8800048828125,5834.43994140625
2017-08-25 00:00:00+00:00,2443.050048828125,1377.449951171875,5822.52978515625
2017-08-28 00:00:00+00:00,2444.239990234375,1382.22998046875,5838.080078125
2017-08-29 00:00:00+00:00,2446.300048828125,1383.6800537109375,5862.14013671875
2017-08-30 00:00:00+00:00,2457.590087890625,1391.3199462890625,5932.89990234375
2017-08-31 00:00:00+00:00,2471.64990234375,1405.280029296875,5988.60009765625
2017-09-01 00:00:00+00:00,2476.550048828125,1413.5699462890625,5987.89990234375
2017-09-05 00:00:00+00:00,2457.85009765625,1399.6600341796875,5932.72998046875
2017-09-06 00:00:00+00:00,2465.5400390625,1402.199951171875,5951.1298828125
2017-09-07 00:00:00+00:00,2465.10009765625,1398.6700439453125,5964.31005859375
2017-09-08 00:00:00+00:00,2461.429931640625,1399.4300537109375,5913.3701171875
2017-09-11 00:00:00+00:00,2488.110107421875,1414.8299560546875,5980.52978515625
2017-09-12 00:00:00+00:00,2496.47998046875,1423.4599609375,5995.64013671875
2017-09-13 00:00:00+00:00,2498.3701171875,1426.8900146484375,6004.3798828125
2017-09-14 00:00:00+00:00,2495.6201171875,1425.02001953125,5968.81982421875
2017-09-15 00:00:00+00:00,2500.22998046875,1431.7099609375,5988.0
2017-09-18 00:00:00+00:00,2503.8701171875,1441.0799560546875,5981.1201171875
2017-09-19 00:00:00+00:00,2506.64990234375,1440.4000244140625,5991.080078125
2017-09-20 00:00:00+00:00,2508.239990234375,1445.4200439453125,5973.60986328125
2017-09-21 00:00:00+00:00,2500.60009765625,1444.1800537109375,5934.91015625
2017-09-22 00:00:00+00:00,2502.219970703125,1450.780029296875,5932.31982421875
2017-09-25 00:00:00+00:00,2496.659912109375,1451.9599609375,5867.35009765625
2017-09-26 00:00:00+00:00,2496.840087890625,1456.8599853515625,5881.33984375
2017-09-27 00:00:00+00:00,2507.0400390625,1484.81005859375,5937.7900390625
2017-09-28 00:00:00+00:00,2510.06005859375,1488.7900390625,5933.06982421875
2017-09-29 00:00:00+00:00,2519.360107421875,1490.8599853515625,5979.2998046875
2017-10-02 00:00:00+00:00,2529.1201171875,1509.469970703125,5981.919921875
2017-10-03 00:00:00+00:00,2534.580078125,1511.969970703125,5995.06005859375
2017-10-04 00:00:00+00:00,2537.739990234375,1507.760009765625,5998.83984375
2017-10-05 00:00:00+00:00,2552.070068359375,1512.0899658203125,6057.14013671875
2017-10-06 00:00:00+00:00,2549.330078125,1510.219970703125,6064.56982421875
2017-10-09 00:00:00+00:00,2544.72998046875,1503.56005859375,6058.52978515625
2017-10-10 00:00:00+00:00,2550.639892578125,1508.010009765625,6063.52001953125
2017-10-11 00:00:00+00:00,2555.239990234375,1506.9200439453125,6081.25
2017-10-12 00:00:00+00:00,2550.929931640625,1505.1600341796875,6069.990234375
2017-10-13 00:00:00+00:00,2553.169921875,1502.6600341796875,6092.4501953125
2017-10-16 00:00:00+00:00,2557.639892578125,1502.6800537109375,6114.52978515625
2017-10-17 00:00:00+00:00,2559.360107421875,1497.5,6122.60986328125
2017-10-18 00:00:00+00:00,2561.260009765625,1505.1400146484375,6114.35009765625
2017-10-19 00:00:00+00:00,2562.10009765625,1502.0400390625,6092.6201171875
2017-10-20 00:00:00+00:00,2575.2099609375,1509.25,6108.81982421875
2017-10-23 00:00:00+00:00,2564.97998046875,1497.489990234375,6067.830078125
2017-10-24 00:00:00+00:00,2569.1298828125,1500.4200439453125,6080.22021484375
2017-10-25 00:00:00+00:00,2557.14990234375,1493.47998046875,6055.0400390625
2017-10-26 00:00:00+00:00,2560.39990234375,1497.4599609375,6037.8701171875
2017-10-27 00:00:00+00:00,2581.070068359375,1508.3199462890625,6213.47021484375
2017-10-30 00:00:00+00:00,2572.830078125,1490.9000244140625,6227.58984375
2017-10-31 00:00:00+00:00,2575.260009765625,1502.530029296875,6248.56005859375
2017-11-01 00:00:00+00:00,2579.360107421875,1492.780029296875,6248.64990234375
2017-11-02 00:00:00+00:00,2579.85009765625,1496.550048828125,6236.39013671875
2017-11-03 00:00:00+00:00,2587.840087890625,1494.9100341796875,6295.580078125
2017-11-06 00:00:00+00:00,2591.1298828125,1497.9599609375,6313.60986328125
2017-11-07 00:00:00+00:00,2590.639892578125,1479.0899658203125,6320.77978515625
2017-11-08 00:00:00+00:00,2594.3798828125,1481.72998046875,6345.81005859375
2017-11-09 00:00:00+00:00,2584.6201171875,1475.02001953125,6312.2099609375
2017-11-10 00:00:00+00:00,2582.300048828125,1475.27001953125,6309.06982421875
2017-11-13 00:00:00+00:00,2584.840087890625,1475.0699462890625,6316.18017578125
2017-11-14 00:00:00+00:00,2578.8701171875,1471.260009765625,6293.64013671875
2017-11-15 00:00:00+00:00,2564.6201171875,1464.0899658203125,6258.35986328125
2017-11-16 00:00:00+00:00,2585.639892578125,1486.8800048828125,6339.14013671875
2017-11-17 00:00:00+00:00,2578.85009765625,1492.8199462890625,6314.509765625
2017-11-20 00:00:00+00:00,2582.139892578125,1503.4000244140625,6308.60986328125
2017-11-21 00:00:00+00:00,2599.030029296875,1518.8900146484375,6378.6298828125
2017-11-22 00:00:00+00:00,2597.080078125,1516.760009765625,6386.1201171875
2017-11-24 00:00:00+00:00,2602.419921875,1519.1600341796875,6409.2900390625
2017-11-27 00:00:00+00:00,2601.419921875,1513.31005859375,6405.97021484375
2017-11-28 00:00:00+00:00,2627.0400390625,1536.4300537109375,6422.56005859375
2017-11-29 00:00:00+00:00,2626.070068359375,1542.300048828125,6311.3798828125
2017-11-30 00:00:00+00:00,2647.580078125,1544.1400146484375,6365.56005859375
2017-12-01 00:00:00+00:00,2642.219970703125,1537.02001953125,6337.8701171875
2017-12-04 00:00:00+00:00,2639.43994140625,1532.4100341796875,6263.7001953125
2017-12-05 00:00:00+00:00,2629.570068359375,1516.760009765625,6265.10986328125
2017-12-06 00:00:00+00:00,2629.27001953125,1508.8800048828125,6293.0498046875
2017-12-07 00:00:00+00:00,2636.97998046875,1520.469970703125,6316.27978515625
2017-12-08 00:00:00+00:00,2651.5,1521.719970703125,6344.56982421875
2017-12-11 00:00:00+00:00,2659.989990234375,1519.8399658203125,6393.89013671875
2017-12-12 00:00:00+00:00,2664.110107421875,1516.1199951171875,6383.64990234375
2017-12-13 00:00:00+00:00,2662.85009765625,1524.449951171875,6394.669921875
2017-12-14 00:00:00+00:00,2652.010009765625,1506.949951171875,6389.91015625
2017-12-15 00:00:00+00:00,2675.81005859375,1530.4200439453125,6466.31982421875
2017-12-18 00:00:00+00:00,2690.159912109375,1548.9200439453125,6513.27001953125
2017-12-19 00:00:00+00:00,2681.469970703125,1536.75,6480.669921875
2017-12-20 00:00:00+00:00,2679.25,1540.0799560546875,6472.47998046875
2017-12-21 00:00:00+00:00,2684.570068359375,1547.1099853515625,6472.68994140625
2017-12-22 00:00:00+00:00,2683.340087890625,1542.9300537109375,6465.169921875
2017-12-26 00:00:00+00:00,2680.5,1544.22998046875,6433.16015625
2017-12-27 00:00:00+00:00,2682.6201171875,1543.93994140625,6435.14990234375
2017-12-28 00:00:00+00:00,2687.5400390625,1548.9300537109375,6441.419921875
2017-12-29 00:00:00+00:00,2673.610107421875,1535.510009765625,6396.419921875
2018-01-02 00:00:00+00:00,2695.81005859375,1550.010009765625,6511.33984375
2018-01-03 00:00:00+00:00,2713.06005859375,1552.5799560546875,6575.7998046875
2018-01-04 00:00:00+00:00,2723.989990234375,1555.719970703125,6584.580078125
2018-01-05 00:00:00+00:00,2743.14990234375,1560.010009765625,6653.2900390625
2018-01-08 00:00:00+00:00,2747.7099609375,1561.81005859375,6676.6298828125
2018-01-09 00:00:00+00:00,2751.2900390625,1560.0999755859375,6677.93994140625
2018-01-10 00:00:00+00:00,2748.22998046875,1559.800048828125,6662.66015625
2018-01-11 00:00:00+00:00,2767.56005859375,1586.7900390625,6708.490234375
2018-01-12 00:00:00+00:00,2786.239990234375,1591.969970703125,6758.5400390625
2018-01-16 00:00:00+00:00,2776.419921875,1572.969970703125,6737.14013671875
2018-01-17 00:00:00+00:00,2802.56005859375,1586.6600341796875,6810.27978515625
2018-01-18 00:00:00+00:00,2798.030029296875,1576.72998046875,6811.3798828125
2018-01-19 00:00:00+00:00,2810.300048828125,1597.6300048828125,6834.330078125
2018-01-22 00:00:00+00:00,2832.969970703125,1605.1700439453125,6906.27978515625
2018-01-23 00:00:00+00:00,2839.1298828125,1610.7099609375,6963.4599609375
2018-01-24 00:00:00+00:00,2837.5400390625,1601.77001953125,6919.35009765625
2018-01-25 00:00:00+00:00,2839.25,1601.6700439453125,6916.2998046875
2018-01-26 00:00:00+00:00,2872.8701171875,1608.06005859375,7022.97021484375
2018-01-29 00:00:00+00:00,2853.530029296875,1598.1099853515625,6988.31982421875
2018-01-30 00:00:00+00:00,2822.429931640625,1582.8199462890625,6930.72998046875
2018-01-31 00:00:00+00:00,2823.81005859375,1574.97998046875,6949.990234375
2018-02-01 00:00:00+00:00,2821.97998046875,1579.8699951171875,6901.5
2018-02-02 00:00:00+00:00,2762.1298828125,1547.27001953125,6760.2900390625
2018-02-05 00:00:00+00:00,2648.93994140625,1491.0899658203125,6495.919921875
2018-02-06 00:00:00+00:00,2695.139892578125,1507.1700439453125,6665.97998046875
2018-02-07 00:00:00+00:00,2681.659912109375,1507.969970703125,6582.02001953125
2018-02-08 00:00:00+00:00,2581.0,1463.7900390625,6306.10009765625
2018-02-09 00:00:00+00:00,2619.550048828125,1477.8399658203125,6412.68017578125
2018-02-12 00:00:00+00:00,2656.0,1490.97998046875,6523.85009765625
2018-02-13 00:00:00+00:00,2662.93994140625,1494.949951171875,6553.85986328125
2018-02-14 00:00:00+00:00,2698.6298828125,1522.0999755859375,6675.02978515625
2018-02-15 00:00:00+00:00,2731.199951171875,1537.199951171875,6794.919921875
2018-02-16 00:00:00+00:00,2732.219970703125,1543.550048828125,6770.66015625
2018-02-20 00:00:00+00:00,2716.260009765625,1529.989990234375,6779.68994140625
2018-02-21 00:00:00+00:00,2701.330078125,1531.8399658203125,6759.259765625
2018-02-22 00:00:00+00:00,2703.9599609375,1529.989990234375,6761.85009765625
2018-02-23 00:00:00+00:00,2747.300048828125,1549.18994140625,6896.60009765625
2018-02-26 00:00:00+00:00,2779.60009765625,1559.3299560546875,6989.10009765625
2018-02-27 00:00:00+00:00,2744.280029296875,1536.469970703125,6900.35009765625
2018-02-28 00:00:00+00:00,2713.830078125,1512.449951171875,6854.419921875
2018-03-01 00:00:00+00:00,2677.669921875,1507.3900146484375,6750.5400390625
2018-03-02 00:00:00+00:00,2691.25,1533.1700439453125,6811.0400390625
2018-03-05 00:00:00+00:00,2720.93994140625,1546.050048828125,6881.27978515625
2018-03-06 00:00:00+00:00,2728.1201171875,1562.199951171875,6913.02001953125
2018-03-07 00:00:00+00:00,2726.800048828125,1574.530029296875,6929.39013671875
2018-03-08 00:00:00+00:00,2738.969970703125,1571.969970703125,6966.43017578125
2018-03-09 00:00:00+00:00,2786.570068359375,1597.1400146484375,7101.18017578125
2018-03-12 00:00:00+00:00,2783.02001953125,1601.06005859375,7131.1201171875
2018-03-13 00:00:00+00:00,2765.31005859375,1592.050048828125,7046.509765625
2018-03-14 00:00:00+00:00,2749.47998046875,1584.31005859375,7040.97998046875
2018-03-15 00:00:00+00:00,2747.330078125,1576.6199951171875,7030.97021484375
2018-03-16 00:00:00+00:00,2752.010009765625,1586.050048828125,7019.9501953125
2018-03-19 00:00:00+00:00,2712.919921875,1570.56005859375,6864.8798828125
2018-03-20 00:00:00+00:00,2716.93994140625,1570.4100341796875,6885.919921875
2018-03-21 00:00:00+00:00,2711.929931640625,1579.300048828125,6853.4501953125
2018-03-22 00:00:00+00:00,2643.68994140625,1543.8699951171875,6682.259765625
2018-03-23 00:00:00+00:00,2588.260009765625,1510.0799560546875,6508.08984375
2018-03-26 00:00:00+00:00,2658.550048828125,1543.719970703125,6753.830078125
2018-03-27 00:00:00+00:00,2612.6201171875,1513.5699462890625,6529.83984375
2018-03-28 00:00:00+00:00,2605.0,1513.030029296875,6460.81005859375
2018-03-29 00:00:00+00:00,2640.8701171875,1529.4300537109375,6581.1298828125
2018-04-02 00:00:00+00:00,2581.8798828125,1492.530029296875,6390.83984375
2018-04-03 00:00:00+00:00,2614.449951171875,1512.1500244140625,6458.830078125
2018-04-04 00:00:00+00:00,2644.68994140625,1531.6600341796875,6560.06005859375
2018-04-05 00:00:00+00:00,2662.840087890625,1542.9300537109375,6594.83984375
2018-04-06 00:00:00+00:00,2604.469970703125,1513.300048828125,6433.2099609375
2018-04-09 00:00:00+00:00,2613.159912109375,1514.4599609375,6472.33984375
2018-04-10 00:00:00+00:00,2656.8701171875,1543.4300537109375,6615.8701171875
2018-04-11 00:00:00+00:00,2642.18994140625,1546.800048828125,6583.43994140625
2018-04-12 00:00:00+00:00,2663.989990234375,1557.3299560546875,6656.259765625
2018-04-13 00:00:00+00:00,2656.300048828125,1549.510009765625,6628.33984375
2018-04-16 00:00:00+00:00,2677.840087890625,1563.030029296875,6675.18017578125
2018-04-17 00:00:00+00:00,2706.389892578125,1579.800048828125,6816.3701171875
2018-04-18 00:00:00+00:00,2708.639892578125,1583.56005859375,6833.2099609375
2018-04-19 00:00:00+00:00,2693.1298828125,1573.8199462890625,6774.89013671875
2018-04-20 00:00:00+00:00,2670.139892578125,1564.1199951171875,6667.75
2018-04-23 00:00:00+00:00,2670.2900390625,1562.1199951171875,6648.7998046875
2018-04-24 00:00:00+00:00,2634.56005859375,1553.280029296875,6509.0498046875
2018-04-25 00:00:00+00:00,2639.39990234375,1550.469970703125,6513.93994140625
2018-04-26 00:00:00+00:00,2666.93994140625,1557.8900146484375,6649.64990234375
2018-04-27 00:00:00+00:00,2669.909912109375,1556.239990234375,6656.35009765625
2018-04-30 00:00:00+00:00,2648.050048828125,1541.8800048828125,6605.56982421875
2018-05-01 00:00:00+00:00,2654.800048828125,1550.3299560546875,6681.9599609375
2018-05-02 00:00:00+00:00,2635.669921875,1554.9100341796875,6644.47998046875
2018-05-03 00:00:00+00:00,2629.72998046875,1546.56005859375,6643.47998046875
2018-05-04 00:00:00+00:00,2663.419921875,1565.5999755859375,6769.1201171875
2018-05-07 00:00:00+00:00,2672.6298828125,1578.949951171875,6821.8701171875
2018-05-08 00:00:00+00:00,2671.919921875,1586.3900146484375,6815.47998046875
2018-05-09 00:00:00+00:00,2697.7900390625,1596.050048828125,6893.2099609375
2018-05-10 00:00:00+00:00,2723.070068359375,1603.7099609375,6963.5498046875
2018-05-11 00:00:00+00:00,2727.719970703125,1606.7900390625,6952.56005859375
2018-05-14 00:00:00+00:00,2730.1298828125,1600.3399658203125,6964.3701171875
2018-05-15 00:00:00+00:00,2711.449951171875,1600.3399658203125,6888.5400390625
2018-05-16 00:00:00+00:00,2722.4599609375,1616.3699951171875,6929.97021484375
2018-05-17 00:00:00+00:00,2720.1298828125,1625.2900390625,6901.6298828125
2018-05-18 00:00:00+00:00,2712.969970703125,1626.6300048828125,6866.25
2018-05-21 00:00:00+00:00,2733.010009765625,1637.43994140625,6905.52978515625
2018-05-22 00:00:00+00:00,2724.43994140625,1625.239990234375,6893.6201171875
2018-05-23 00:00:00+00:00,2733.2900390625,1627.6099853515625,6953.6298828125
2018-05-24 00:00:00+00:00,2727.760009765625,1628.219970703125,6949.7001953125
2018-05-25 00:00:00+00:00,2721.330078125,1626.9300537109375,6960.919921875
2018-05-29 00:00:00+00:00,2689.860107421875,1623.6500244140625,6926.5400390625
2018-05-30 00:00:00+00:00,2724.010009765625,1647.989990234375,6976.3701171875
2018-05-31 00:00:00+00:00,2705.27001953125,1633.6099853515625,6967.72998046875
2018-06-01 00:00:00+00:00,2734.6201171875,1647.97998046875,7083.93017578125
2018-06-04 00:00:00+00:00,2746.8701171875,1653.3699951171875,7143.56982421875
2018-06-05 00:00:00+00:00,2748.800048828125,1664.6300048828125,7166.75
2018-06-06 00:00:00+00:00,2772.35009765625,1675.949951171875,7210.080078125
2018-06-07 00:00:00+00:00,2770.3701171875,1667.77001953125,7152.830078125
2018-06-08 00:00:00+00:00,2779.030029296875,1672.489990234375,7152.6201171875
2018-06-11 00:00:00+00:00,2782.0,1674.6800537109375,7168.47998046875
2018-06-12 00:00:00+00:00,2786.85009765625,1682.300048828125,7209.18017578125
2018-06-13 00:00:00+00:00,2775.6298828125,1676.5400390625,7205.259765625
2018-06-14 00:00:00+00:00,2782.489990234375,1684.719970703125,7279.58984375
2018-06-15 00:00:00+00:00,2779.659912109375,1683.9100341796875,7255.759765625
2018-06-18 00:00:00+00:00,2773.75,1692.4599609375,7251.41015625
2018-06-19 00:00:00+00:00,2762.590087890625,1693.449951171875,7228.0400390625
2018-06-20 00:00:00+00:00,2767.320068359375,1706.989990234375,7280.7001953125
2018-06-21 00:00:00+00:00,2749.760009765625,1688.949951171875,7217.490234375
2018-06-22 00:00:00+00:00,2754.8798828125,1685.5799560546875,7197.509765625
2018-06-25 00:00:00+00:00,2717.070068359375,1657.510009765625,7038.169921875
2018-06-26 00:00:00+00:00,2723.06005859375,1668.530029296875,7068.2001953125
2018-06-27 00:00:00+00:00,2699.6298828125,1640.449951171875,6969.669921875
2018-06-28 00:00:00+00:00,2716.31005859375,1645.02001953125,7031.60009765625
2018-06-29 00:00:00+00:00,2718.3701171875,1643.0699462890625,7040.7998046875
2018-07-02 00:00:00+00:00,2726.7099609375,1655.0899658203125,7097.81982421875
2018-07-03 00:00:00+00:00,2713.219970703125,1660.4200439453125,7014.5498046875
2018-07-05 00:00:00+00:00,2736.610107421875,1679.47998046875,7101.0498046875
2018-07-06 00:00:00+00:00,2759.820068359375,1694.050048828125,7207.330078125
2018-07-09 00:00:00+00:00,2784.169921875,1704.5999755859375,7276.0
2018-07-10 00:00:00+00:00,2793.840087890625,1695.6199951171875,7282.60009765625
2018-07-11 00:00:00+00:00,2774.02001953125,1683.6600341796875,7243.97998046875
2018-07-12 00:00:00+00:00,2798.2900390625,1690.280029296875,7366.25
2018-07-13 00:00:00+00:00,2801.31005859375,1687.0799560546875,7375.81982421875
2018-07-16 00:00:00+00:00,2798.429931640625,1678.5400390625,7357.89990234375
2018-07-17 00:00:00+00:00,2809.550048828125,1687.260009765625,7403.89013671875
2018-07-18 00:00:00+00:00,2815.6201171875,1691.8699951171875,7390.1298828125
2018-07-19 00:00:00+00:00,2804.489990234375,1701.31005859375,7352.35986328125
2018-07-20 00:00:00+00:00,2801.830078125,1696.81005859375,7350.22998046875
2018-07-23 00:00:00+00:00,2806.97998046875,1698.4100341796875,7371.77978515625
2018-07-24 00:00:00+00:00,2820.39990234375,1680.199951171875,7406.25
2018-07-25 00:00:00+00:00,2846.070068359375,1685.199951171875,7508.58984375
2018-07-26 00:00:00+00:00,2837.43994140625,1695.3599853515625,7400.75
2018-07-27 00:00:00+00:00,2818.820068359375,1663.3399658203125,7296.77978515625
2018-07-30 00:00:00+00:00,2802.60009765625,1653.1300048828125,7193.10009765625
2018-07-31 00:00:00+00:00,2816.2900390625,1670.800048828125,7231.97998046875
2018-08-01 00:00:00+00:00,2813.360107421875,1669.260009765625,7272.89013671875
2018-08-02 00:00:00+00:00,2827.219970703125,1682.0999755859375,7372.14990234375
2018-08-03 00:00:00+00:00,2840.35009765625,1673.3699951171875,7395.490234375
2018-08-06 00:00:00+00:00,2850.39990234375,1684.31005859375,7438.990234375
2018-08-07 00:00:00+00:00,2858.449951171875,1688.300048828125,7462.64990234375
2018-08-08 00:00:00+00:00,2857.699951171875,1686.8800048828125,7469.5498046875
2018-08-09 00:00:00+00:00,2853.580078125,1690.8900146484375,7466.9599609375
2018-08-10 00:00:00+00:00,2833.280029296875,1686.800048828125,7408.2998046875
2018-08-13 00:00:00+00:00,2821.929931640625,1675.3199462890625,7401.169921875
2018-08-14 00:00:00+00:00,2839.9599609375,1692.5799560546875,7447.169921875
2018-08-15 00:00:00+00:00,2818.3701171875,1670.6700439453125,7354.66015625
2018-08-16 00:00:00+00:00,2840.68994140625,1685.75,7374.2900390625
2018-08-17 00:00:00+00:00,2850.1298828125,1692.949951171875,7377.5400390625
2018-08-20 00:00:00+00:00,2857.050048828125,1698.68994140625,7371.419921875
2018-08-21 00:00:00+00:00,2862.9599609375,1718.050048828125,7397.22998046875
2018-08-22 00:00:00+00:00,2861.820068359375,1722.5400390625,7424.60009765625
2018-08-23 00:00:00+00:00,2856.97998046875,1717.050048828125,7413.83984375
2018-08-24 00:00:00+00:00,2874.68994140625,1725.6700439453125,7485.39990234375
2018-08-27 00:00:00+00:00,2896.739990234375,1728.4100341796875,7559.1298828125
2018-08-28 00:00:00+00:00,2897.52001953125,1728.4200439453125,7570.25
2018-08-29 00:00:00+00:00,2914.0400390625,1734.75,7660.18017578125
2018-08-30 00:00:00+00:00,2901.1298828125,1732.3499755859375,7642.669921875
2018-08-31 00:00:00+00:00,2901.52001953125,1740.75,7654.5498046875
2018-09-04 00:00:00+00:00,2896.719970703125,1733.3800048828125,7622.31982421875
2018-09-05 00:00:00+00:00,2888.60009765625,1727.6500244140625,7523.259765625
2018-09-06 00:00:00+00:00,2878.050048828125,1714.469970703125,7453.169921875
2018-09-07 00:00:00+00:00,2871.679931640625,1713.1800537109375,7430.259765625
2018-09-10 00:00:00+00:00,2877.1298828125,1717.469970703125,7447.68017578125
2018-09-11 00:00:00+00:00,2887.889892578125,1718.4000244140625,7507.8701171875
